"X","AI_Prov_Name","File_Date","File_Count","Group_Count","Ethnicity","IEP","LEP","Gender","Ven_Stud_ID","Grade","Stud_Test_ID","Score_Flag","Item_ID","Item_Response","Data_Point_A","Final_Score_A","Read1_Date_A","Read1_ID_A","Read1_Score_A","Read1_Cond_A","Read2_Date_A","Read2_ID_A","Read2_Score_A","Read2_Cond_A","Read3_Date_A","Read3_ID_A","Read3_Score_A","Read3_Cond_A","Read5_Date_A","Read5_ID_A","Read5_Score_A","Read5_Cond_A","Data_Point_B","Final_Score_B","Read1_Date_B","Read1_ID_B","Read1_Score_B","Read1_Cond_B","Read2_Date_B","Read2_ID_B","Read2_Score_B","Read2_Cond_B","Read3_Date_B","Read3_ID_B","Read3_Score_B","Read3_Cond_B","Read5_Date_B","Read5_ID_B","Read5_Score_B","Read5_Cond_B","Data_Point_C","Final_Score_C","Read1_Date_C","Read1_ID_C","Read1_Score_C","Read1_Cond_C","Read2_Date_C","Read2_ID_C","Read2_Score_C","Read2_Cond_C","Read3_Date_C","Read3_ID_C","Read3_Score_C","Read3_Cond_C","Read5_Date_C","Read5_ID_C","Read5_Score_C","Read5_Cond_C","Alert_Code_1","Alert_ReaderID_1","Alert_Code_2","Alert_ReaderID_2","prediction_A","prediction_B","prediction_C"
259,"AI-XC",20131218113507,1000,1000,"H","N","N","M",465923,5,11065087,"Y",56274," If I were an archeologist I would spend my whole digging up important information. I might find golden coins.Or might find bullets from World War II or III. Or might even find carvings from Indians. But one thing that really I want to find is dinosaur fossils or how long dinosaurs lived.   The tools I would use is a pick and shovel, a whisk a dustpan, and a knife, because a pick is used to cut into cement. A shovel is used dig into sand and soil. A whisk is to brush off artifacts. A dustpan is used to pick dust and trash and put it into a trashcan. A knife is used to carefully dig and to scrape dirt from the artifacts.   Other tools I would use is a wheelbarrow, skim shovel, and a trowel. A wheelbarrow is used to move items from one place to another or to carry dirt away from the excavation site. I would use a skim shovel because it removes a little bit of soil at a time. And I would use a trowel because it is used to scrape and cut to view the different layers of soil. That is why I would use these tools. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.80821923340844,1.60290069283641,1.21925479836406
260,"AI-XC",20131218113507,1000,1000,"B","N","","F",466078,5,11065090,"Y",56274," did yuo know thatfifth grade work is hard sometimes i wish i was in the first grade well then i get happy that im bout to graduate. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0
261,"AI-XC",20131218113507,1000,1000,"B","N","","M",466199,5,11065093,"Y",56274," I DONT KNOW ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.311550979861747
262,"AI-XC",20131218113507,1000,1000,"W","N","N","F",466682,5,11065096,"Y",56274," Faith Cook                          Over years archeologists have found many things from the past. It takes days or even years to uncover America's past. But they don't work alown. These arceologists work in teams up to 35 people in one group.                     The first team uses computers that are 3D that can track what is under the ground. that information is recorded so that they will know what the place looked like before they start digging.                      Another team foucuses on digging. The place the team does the digging is  called a dig. The arceoligests satrt digging with a shovel called skim shovels. Those shovels are used to get small layers of soil off the ground becaus they are flat, small and sharp.The soil is then placed in a box. In that box there is a half-inch screen. this screen is there so the dirt\soil can go out and the artifacts stay in the box. They also use these tools : pick and shovel , whisk and dustpan , knife , wheelbarrow , skim shovel ,and a Trowel. Those tools are all used with arceoligests. They say a 25-square-foot section can two weeks to dig !                      The last team spends days in the lad to study the objects they have found. It seems like it is very slow and it is but it is worth it.     ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30972189620151,2.26658342821064,1.68294687916279
263,"AI-XC",20131218113507,1000,1000,"B","N","N","M",466876,5,11065099,"Y",56274," Archeologists are people who dig articles up now im going to tell you three main tools they used. First is the pick and shovel. They were used to dig into the earth, close to artifacts. Next is the wheelbarrow it was used to move items from one place to another like dirt. Last  one is the knife it is used to cut things. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.798160572427642
264,"AI-XC",20131218113507,1000,1000,"NR","","","F",467059,5,11065103,"Y",56274,"                                                       The Past              I have been researching objects  in the past.Their is many stuff  you will learn back in the past. Such as slavery, wars ,battles   and many more stuff.  Have you ever took a book and sat their and read the whole book about slavery? You will learn a lot of important objects  about back then in the past from just one tiny book! Well I'm  going to tell you everything I learned about in the past! Enjoy :)                     In 1607 settlers came from England to start a new life. Most people believed that the James Fort was built close to the river it was. The Archaeologists were digging to try to find the James Fort   they were digging  up the ground. In 1861 they found their first objects they were uncovered armor, and weapons. They also discoverd the floors to the fort.                                                                                       ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41159297697639,1.25335809502949,0.994758027209044
265,"AI-XC",20131218113507,1000,1000,"W","N","N","M",467302,5,11065106,"Y",56274," on history day the research. they also look up facts in history like the independence. they learn about thhe presidents and alot of other thing. like assination of aberhamlencon .       it is amazing of how things have changed . like the army is a lot more origanised then it was inther past. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.401515962423129
266,"AI-XC",20131218113507,1000,1000,"NR","","","F",467485,5,11065109,"Y",56274,"                                                   Archeologist            An archoeloist can be fun but it can be very hard. They study many different things like George Washington, And Fort James. Im gonna Tell you about George Washington.             Washington was known as the first U.S. prestident. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.868882914070863
267,"AI-XC",20131218113507,1000,1000,"H","N","N","F",467535,5,11065112,"Y",56274,"                                           archeologists         Archeologists need tools like a pick ,shovel, whisk, dustpan, knife , wheelbarrow , skim shovel and a trowel.  what archeologists do they  study things  or people from the past like George Washington.do you know that all the things we know about George is from his times archeologist found those things out.       Archeologists are very helpful to history. they do alto of research it could take all day for them to do the research.research helps do things that your brain can't like thinking about the past.     Archeologists dig up the past like bones dinosaur bones they find  out if it was a girl or boy and to see what kind they were.       Archeologists are very smart if they were not smart they would not be there finding bones of any   ancient animals it could be a that swims or something that eats meat. They could be  trying to find out what happened in some ones  past. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43357809648278,1.34603279303919,0.855305617472189
268,"AI-XC",20131218113507,1000,1000,"A","N","N","M",467713,5,11065115,"Y",56274,"                                                                                      Archeologist                 Have you ever wondered about how archeologist work to find things? Well you can figure it out by reading this passage. An archeologist has to do a lot of things to find an artifact.         The first thing an archeologist has to do is dig or mine to find something. When the archeologist has found something he or she has to clean it with a whisk and dustpan. If the artifact has to hard dirt the archeologist has to clean it with a knife.          If the archeologist finds a lot of stuff they will have to use a wheelbarrow. The wheelbarrow is used to move things from one place to another. Then there is the part to actually study the figuer. They then will identify the figure. This is what you have to do as a archeologist. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27730023226599,1.15314025974384,1.17519827668415
269,"AI-XC",20131218113507,1000,1000,"W","N","N","M",467946,5,11065118,"Y",56274,"     The job of archeologists is a person that learns new things that were in the old days. Like finding the Fort James the archaeologists asked people but they said was,' It must of wash away'. So they searched for it. But this is what they learned before that in 1607 when the settler went to England. they thought it be by a river cause it was easy to dock ships. So it moved far away since it wouldn't be spotted by enemy ships. Also they are sposed to find objects that are old  like weapons, food, books, and armor cause archeology found a little bit of stuff like that in 1861. And archeologist like finding new things and explore cause they really want the artifact and examine them.                   Archeologist also dig to find things like the people who dug up the dirt just to find George Washington's house by Ferry Farm. They dug it up because the farm house had burned.  Then the archeologists finely found it in 2003. Then they found burnt pottery from the fire and a clay pipe. So they knew Washington used a clay pipe. So that is what archeologists do to get an artifact. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64111454947257,1.64337959049062,1.50588763218841
270,"AI-XC",20131218113507,1000,1000,"NR","","","M",468113,5,11065121,"Y",56274," cccccccccccccccccccccccccc ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0
271,"AI-XC",20131218113507,1000,1000,"NR","","","M",468195,5,11065124,"Y",56274," this topic is going to be about archeologists and they are going to find thing underground so in this story they are finding fort James so they are going to need some tools they are pick,shovel,whisk and,dustpan,knife.wheelbarrow,skim shovel,trowel these tools Will help them find things underground like the fort James this stuff is a lot of work and then they write about this stuff  if we did not have these people we wouldn't no a lot of important things about life works and we probably would not no how to speak so  that is how important these people are. at least  we don't have to do these thing you would no how it feels then. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.05131503034448,0.0648506498068407
272,"AI-XC",20131218113507,1000,1000,"2","N","N","F",468586,5,11065126,"Y",56274," You have other Archeologists there to help you dig some thing up that is really big ,but if it is small you do it by yourself. Archeologists needs a pick, a shovel, a whisk, a dustpan, knife, wheelbarrow, skim shovel, and a trowel. An Archeologist is a hard job to me you have to travel alot to other places. If you want to be an Archeologist you should try it and if you like it keep on doing it. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.554858202503353
273,"AI-XC",20131218113507,1000,1000,"H","N","N","F",468746,5,11065130,"Y",56274,"                                                  History Day                                                   by Elizabeth Beaton                       One day when I was in class my teacher told us that history day is coming up next week. Every one in the class was excited but our teacher said,'' That we have to choose a different job for people who are interested in the study of history. Then our teacher put a list up on the wall with history jobs, she said that after recces you could look at it. Soon of nuff recces was over I was the first one to go over there to the list. Their were a whole bunch of jobs then at the very bottom their was Archeologists I grabbed the pencil and I wrote my name next to it. Then my teacher said that you have to go home and do research  about what job you picked. Suddenly the bell rang school was over. I ran all the way home and ran to the computer then I looked up archeologists,I found a lot about archeologist so I got out by notebook and started writing. Then my mom called me down for dinner, so Iran down stairs to the table my mom said what was I doing on the computer, I said that I had to do a project. After I ate dinner I went back up stairs to start writing then I found a paragraph so I wrote it down : In 1994, a group of people interested in studying the past started the Jamestown Rediscovery Archaeological Project. The project was designed to discover the secrets of the James Fort in Jamestown, Virginia. For over 200 years, people thought that the fort had been washed away by a river. Some discoveries in the area hinted that it might still be around. The fort was built in 1607 when settlers came from England to start a new life. most believed that James Fort was built near the river. It was easier to dock ships there, so it made sense that the settlers would choose that spot. However, objects found nearby suggested the fort was located further away. The new spot probably gave the settlers more protection from enemy ships. In Conclusion, I learned a lot about archeologists I also think my class will like it so will my teacher.         ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25551706659067,1.86068764157699,1.04712573121465
274,"AI-XC",20131218113507,1000,1000,"NR","N","N","M",469863,5,11065133,"Y",56274,"        Archeologists use many tools including picks, shovels, whisks, dustpans, knives, wheelbarrows, skim shovels, and trowels. They find artifacts in the ground lost long ago by famous people. They have found ground sites for old castles, and trash from kings and presidents. The work that Archeologists do helps us learn about our history. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0045135927244,1.05605455039388,1.28304643349925
275,"AI-XC",20131218113507,1000,1000,"A","N","N","M",470103,5,11065136,"Y",56274," The Search of James Fort   By: Sami Siddiqui       Introduction: How the Topic Started       A gang of people were fascinated to start the Jamestown rediscovery Archeological Project. The activity is used to explore the hidden secrets of James Fort of Jamestown, Virginia. A rumor spread that a river washed away for the past 200 years. Still, a few clues have been found, which made people think that it is still standing.       Brief History of James Fort       The fort was designed in 1607 at the time when English people settled in the colonies to start their lives again. Many people thought that fort was built near a river to have simple docking. Archeologists later found artifacts that led them into a wrong course. The spot for the fort was clever because it kept more protection of enemy ships.                The Reasearch       The first few items were found in 1861. The revealed objects were a few swords and suits of armor. Archeologists also found floors of buildings. Many, many years later, clues led to where the fort was located.   The National Park Service were paying much attention to the fort. The people were imaging the area to be sure the area was correct.       The Founding of James Fort       It turned out to be right! The James Fort was actually found! The archeologists left tracings and markings so the location can be found many times again and again. Maps were developed, and evidence was shown that the fort was built by the river. The archeologists uncovered 11 cellars, many burial sights, and ten buildings constructed by the fort!       Conclusion        In conclusion, James Fort is a mysterious place that had covered secrets found by the archeologists. In my opinion, James fort is an interesting place to learn and study about.                       ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39264535203289,1.98149446197478,1.8099727911639
